TIO2(WT%),AL2O3(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),SC(PPM),V(PPM),CR(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),PB(PPM),TH(PPM),U(PPM),Thickness
0.7959999999999999,16.4,4.99389,4.96,2.86,0.08900000000000001,2.63,4.23,0.212,4.0,31.0,,2.0,4.0,28.0,108.0,207.0,202.0,20.0,325.0,15.0,5.85,1021.0,12.5,37.3,3.51,12.8,2.39,0.484,2.15,0.28800000000000003,1.64,0.316,0.936,0.141,0.895,0.14400000000000002,6.07,0.552,40.0,7.11,2.24,0
1.44,13.7,11.71,11.04,6.87,0.16,0.18,2.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0.8,15.4,5.937136,6.45,5.65,0.11,2.25,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1.68,13.5,13.28,9.54,5.8,0.21,0.28,2.92,0.12,,,16.0,,40.0,,122.0,2.0,172.0,31.0,57.0,0.0,,72.0,6.0,6.0,,8.0,,,,,,,,,,,,,3.0,0.0,,1
0.66,16.52,4.45401,4.64,2.03,0.11,3.9,3.24,0.27,,112.0,8.0,,,,,167.0,562.0,27.8,198.0,25.9,9.3,549.0,43.4,94.8,9.64,36.1,6.9,1.36,4.94,0.8,4.15,0.99,2.56,0.38,2.51,0.38,5.9,1.8,,20.6,4.2,0
0.92,16.56,5.78,5.27,2.97,0.08,2.49,3.85,0.26,,118.0,66.7,12.1,,,,66.5,517.0,14.9,176.0,9.85,1.91,902.0,31.0,58.3,7.27,28.1,5.61,1.37,4.37,0.58,3.11,0.55,1.52,0.2,1.24,0.17,4.65,0.62,,6.69,1.75,0
1.02,17.67,6.7485,6.7,2.67,0.13,1.99,3.65,0.31,,,4.0,,6.0,,,50.4,611.0,19.0,221.0,12.8,1.3,674.0,29.0,60.0,7.5,30.0,6.1,1.7,5.1,0.82,4.0,0.72,2.0,0.26,1.8,0.27,5.5,0.78,8.9,3.96,0.9,0
0.91,16.78,7.144411999999999,7.08,5.71,0.14,1.28,3.63,0.25,,130.0,84.0,25.0,35.0,10.0,63.0,41.0,550.0,17.0,124.0,5.0,,368.0,15.0,,,29.0,2.0,,,,,,,,,,,,13.0,8.0,2.0,0
0.961,17.97,5.48878,5.76,2.46,0.097,2.27,4.64,0.387,20.8,133.0,43.0,57.0,19.0,8.0,102.0,150.0,341.0,41.0,223.0,22.0,,757.0,42.0,94.0,,35.0,8.0,1.86,,1.1,6.7,,,,,0.47,6.6,2.27,25.0,13.0,3.1,0
0.57,16.75,5.5,5.58,2.85,0.09,1.05,4.42,0.14,16.0,126.0,33.0,,16.0,26.0,77.0,16.5,416.0,12.0,79.0,2.94,0.56,485.0,7.41,15.5,2.09,9.49,2.55,0.82,2.52,0.39,2.25,0.44,1.16,0.16,1.0,0.16,2.38,0.2,3.93,1.0,0.47,0
0.68,16.1,4.804932,3.57,2.14,0.07,2.99,3.48,0.17,10.0,112.0,46.0,13.0,18.0,,,105.0,396.0,21.6,170.0,10.0,,1000.0,32.5,68.0,,33.5,6.8,1.32,5.05,,4.15,,1.9,,1.8,,,,,12.5,,0
0.79,16.54,5.335814,5.96,0.64,0.08,3.46,2.94,0.32,19.0,218.0,0.0,14.0,0.0,11.0,61.0,113.0,475.0,32.0,189.0,34.0,,619.0,43.0,74.0,,32.0,,,,,,,,,,,,,13.0,0.0,0.0,0
0.5,15.4,3.32926,3.9,1.5,0.1,2.7,3.6,0.2,7.0,70.0,,,,,,110.0,424.0,14.0,69.0,10.6,5.3,560.0,25.0,53.0,5.9,22.0,4.0,0.9,3.6,0.45,2.7,0.46,1.3,0.18,1.16,0.17,2.7,0.89,16.0,10.0,2.7,0
1.08,15.9,5.44379,5.75,2.93,0.08,2.75,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.86,17.85,9.002386,9.49,3.18,0.17,0.59,2.9,0.17,32.4,,16.9,30.9,,,107.0,11.2,313.0,,102.0,,0.38,202.0,5.05,11.71,,,3.14,1.06,,0.68,,,,,2.85,0.44,1.84,,,0.53,0.21,1
0.73,18.26,8.026216,8.17,4.79,,0.85,3.19,0.17,19.3,211.0,28.1,33.9,30.4,39.5,75.4,17.9,509.0,17.0,80.1,3.7,,509.0,14.4,23.4,,10.8,0.0,,,,,,,,1.9,,0.0,0.0,,3.4,1.3,0
0.46,15.08,2.960342,3.39,1.47,0.06,3.55,3.54,0.12,7.0,70.0,90.0,7.0,,,60.0,175.0,342.0,13.0,139.0,10.0,13.0,671.0,32.0,61.0,6.5,22.0,3.9,0.83,3.0,0.4,2.4,0.5,1.3,0.18,1.4,0.23,3.8,1.4,20.0,32.0,11.0,0
0.5,18.6,6.573128,7.49,2.4,0.23,0.86,2.92,0.46,12.0,52.0,13.0,,0.0,12.0,85.0,12.0,478.0,28.0,64.0,0.0,,242.0,8.0,20.0,,,,,,,,,,,,,,,2.0,,,1
0.05,13.7,0.278938,0.2,0.1,0.23,3.93,4.56,0.0,12.6,,,,,,,1077.0,2.0,32.95,31.0,82.8,91.85,3.0,13.5,49.0,5.68,20.9,7.62,0.03,6.87,1.1,5.88,0.86,2.11,0.32,2.11,0.24,5.71,18.6,23.0,9.4,22.7,0
0.36,16.85,9.674932,11.95,6.04,0.18,0.15,0.95,0.04,,313.0,62.0,34.0,23.0,67.0,72.0,2.0,145.0,6.0,7.6,,,56.0,1.2,,,,,,,,,,,,,,,,1.5,,,1
1.95,15.59,10.36,9.94,5.5,0.18,0.19,3.85,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0.82,17.69,6.604532000000002,7.91,3.49,0.11,1.54,2.88,0.27,17.0,160.0,11.0,,14.0,57.0,79.0,46.0,590.0,17.0,130.0,6.8,2.6,530.0,20.0,40.0,4.8,19.0,4.1,1.2,3.5,0.52,3.1,0.59,1.6,0.24,1.6,0.23,3.2,,8.2,4.0,1.0,0
0.73,16.3,4.622566,4.61,2.45,0.09,3.03,3.24,0.18,,,,,10.0,,7128.0,135.0,432.0,,99.0,,,,,,,,,,,,,,,,,,,,,,,0
0.74,18.2,7.468339999999999,7.65,4.05,0.12,1.02,3.72,0.2,21.0,205.0,43.0,27.0,30.0,,,18.0,553.0,17.3,95.0,3.2,,570.0,10.9,24.0,,14.5,2.7,0.9,3.1,,2.8,,1.6,,1.475,,,,,1.7,,0
0.7,15.3,3.68918,3.5,1.5,0.1,3.5,4.1,0.3,5.6,81.7,11.0,12.6,8.3,,,99.7,745.7,8.6,145.9,,,1235.7,38.8,76.3,,31.0,5.1,1.3,3.2,,1.7,,0.5,,0.6,,,,,9.4,,0
0.72,17.7,7.58,6.36,3.29,0.18,3.22,3.77,0.21,18.05,146.0,8.7,20.7,5.0,,,104.0,924.0,21.0,127.0,9.0,5.7,1556.0,28.0,55.0,,25.0,4.99,1.22,,0.5,,,,,2.5,0.4,5.2,0.5,14.0,16.6,4.4,0
1.23,16.37,8.161186,9.24,7.15,0.12,1.26,3.25,0.66,,189.0,283.0,,186.0,,,32.3,604.0,22.1,138.0,11.8,0.56,587.0,47.8,91.9,9.08,35.0,6.08,1.95,4.48,0.68,3.91,0.78,2.06,0.44,1.89,0.29,3.04,0.54,4.54,9.21,1.55,1
0.71,15.44,4.40902,4.7,2.97,0.07,3.34,3.44,0.19,9.55,,,,37.41,,,99.0,601.0,14.87,171.0,12.8,2.42,771.0,38.4,75.3,8.61,29.8,5.26,1.14,4.01,0.49,2.62,0.5,1.28,0.21,1.12,0.15,4.65,0.72,15.0,9.6,2.2,0
0.163,14.23,1.42,1.49,0.41,0.058,2.96,3.98,0.057,3.2,18.0,34.0,,11.0,,,71.4,248.0,8.33,85.0,7.96,,954.0,21.3,36.91,3.85,13.59,2.53,0.55,1.94,0.27,1.5,0.28,0.71,0.11,0.72,0.11,2.77,0.77,14.88,8.32,3.89,0
1.05,17.17,7.62,11.52,6.21,0.13,0.6,2.61,0.21,,251.0,,,73.0,,,10.0,226.0,29.0,86.0,2.0,,58.0,,,,,,,,,,,,,,,,,,,,1
0.59,16.5,5.461786,5.2,1.92,0.08,1.03,3.76,0.13,8.7,128.0,10.0,12.0,5.0,,,21.0,392.0,10.2,88.0,3.1,,565.0,7.8,16.0,,10.5,2.6,0.73,2.5,,1.85,,0.8,,0.72,,,,,1.35,,0
1.49,14.31,10.49,10.28,9.98,0.19,0.16,2.94,0.16,35.0,307.0,378.0,,202.0,,,1.1,120.0,32.0,94.0,5.0,,20.0,6.0,12.0,1.89,13.0,3.32,1.15,4.31,0.8,5.09,1.09,3.09,,3.02,0.44,2.38,,0.28,0.31,0.35,1
0.87,17.34,6.982448,7.2,4.11,0.12,1.1,3.78,0.24,18.0,190.0,54.0,26.0,47.0,,,21.5,695.0,14.4,110.0,4.7,,576.0,12.4,26.5,,15.4,3.5,1.06,2.85,,2.6,,1.3,,1.25,,,,,2.15,,0
0.33,16.4,3.203288,4.13,0.88,0.05,1.22,4.2,0.16,4.3,35.0,16.0,5.0,10.0,,,24.0,400.0,10.2,95.0,3.1,,660.0,9.85,20.0,,13.0,,0.7,,,1.8,,0.9,,0.675,,,,,,,0
1.49,14.71,9.708842,7.88,5.09,0.29,1.25,2.78,0.32,31.0,308.0,96.0,36.0,30.0,29.0,596.0,50.0,281.0,33.0,155.0,5.0,,205.0,10.0,39.0,,35.0,,,,,,,,,,,7.0,1.0,11.0,5.0,1.0,0
1.01,16.53,7.51,11.07,6.26,,0.43,2.86,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.06,14.53,12.83,6.9,2.96,0.17,0.29,2.33,0.1,34.6,320.0,40.0,29.5,10.0,95.0,,5.35,112.9,30.3,72.5,1.31,0.2,25.7,2.49,7.84,1.44,7.0,2.56,0.95,3.64,0.6,4.93,1.04,3.1,0.47,3.15,0.51,2.03,0.1,0.91,0.19,0.12,1
0.56,14.0,7.82826,5.87,1.51,0.18,1.12,2.98,0.21,31.49,108.4,3.33,15.76,0.99,41.6,112.53,15.61,323.83,25.93,50.06,0.946,0.23,263.94,4.734,11.33,1.845,9.096,2.833,0.991,3.365,0.6,3.88,0.8690000000000001,2.596,,2.631,0.411,1.519,0.045,3.144,0.506,0.419,1
1.08,16.08,4.81393,3.49,2.17,0.07,5.07,2.58,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.23,14.48,7.023348,10.83,6.25,0.11,0.78,1.69,0.06,,172.0,242.0,,97.0,,,16.0,91.0,8.0,44.0,5.0,,34.0,,,,,,,,,,,,,,,,,,,,1
0.112,13.81,1.01,1.24,0.21,0.063,3.07,4.19,0.067,2.1,10.0,0.0,,4.0,,,79.6,206.0,8.42,86.0,7.35,,974.0,22.33,38.39,4.04,14.41,2.63,0.54,1.91,0.27,1.53,0.28,0.74,0.11,0.72,0.12,2.82,0.69,14.69,8.55,3.59,0
0.7290000000000001,17.1,5.5247720000000005,5.41,2.82,0.103,2.33,3.92,0.253,17.9,,8.0,,8.0,,,167.0,310.0,,,,8.9,529.0,32.5,67.5,,31.1,5.84,1.05,,0.74,,,,,2.48,0.328,4.1,1.1,,14.4,5.0,0
0.85,20.01,9.08798,11.01,3.96,0.18,0.45,2.5,0.1,,298.0,11.0,28.0,12.0,109.0,72.0,8.0,307.0,20.0,55.0,0.2,,163.0,,,,,,,,,,,,,,,,,,,,1
1.13,16.21,5.299822,4.85,2.56,0.08,3.44,4.47,0.44,,102.0,54.0,31.0,18.0,37.0,96.0,79.0,1113.0,15.0,274.0,13.0,,1497.0,,,,,,,,,,,,,,,,,,,,0
0.69,17.61,4.786936,5.64,2.11,0.14,1.96,3.7,0.33,11.0,90.0,1.0,0.0,22.0,15.0,84.0,101.0,533.0,45.0,233.0,37.0,,676.0,13.0,38.0,,22.0,,,,,,,,,,,,,36.0,0.0,9.0,0
0.36,15.59,2.78463,3.31,1.02,0.07,2.25,4.13,0.13,,42.0,14.0,,0.0,,,62.0,430.0,11.0,84.0,,,1152.0,13.05,29.66,,11.72,2.44,0.77,1.69,,1.3,,0.63,,0.69,0.09,3.0,,,,,0
0.91,14.65,10.76,9.98,5.96,0.18,0.36,2.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0.74,17.7,4.597978,1.88,2.21,0.03,4.84,2.15,0.21,15.0,88.0,57.0,14.0,29.0,,,150.0,190.0,34.0,56.0,16.0,20.0,1110.0,40.0,80.5,,38.5,7.9,1.2,,1.2,,,,,3.7,0.5,7.0,1.0,16.0,16.0,3.0,0
0.96,16.6,5.60942,6.0,3.4,0.11,2.4,3.7,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.74,17.22,6.442568,6.5,3.22,0.12,1.63,3.74,0.19,15.6,162.0,26.0,21.0,20.0,,,40.0,504.0,17.4,130.0,5.2,,804.0,17.5,34.0,,19.0,4.0,1.03,3.3,,3.0,,1.8,,1.63,,,,,5.85,,0
0.86,16.14,6.61353,6.91,5.48,0.11,1.7,3.54,0.23,17.9,185.0,239.0,28.0,58.0,37.0,101.0,31.59,539.0,14.8,126.0,6.79,,566.0,16.63,36.32,4.58,19.18,4.05,1.07,3.45,0.52,2.9,0.58,1.6,0.23,1.46,0.23,3.38,0.39,9.18,2.38,0.51,0
0.81,15.91,3.5632080000000004,4.33,1.48,0.07,3.53,4.73,0.35,4.1,,13.0,,9.0,,,75.0,1015.0,13.0,264.0,17.0,,547.0,46.7,84.3,,42.4,6.46,1.66,,0.46,,,,,0.67,0.1,6.2,0.82,14.0,6.8,1.74,0
0.49,17.38,2.816374,2.52,1.19,0.04,2.13,5.14,0.21,5.8,54.0,5.7,,4.8,690.0,70.0,52.0,720.0,8.5,140.0,6.7,1.4,720.0,15.0,32.0,3.8,15.0,2.9,0.79,1.9,0.24,1.3,0.25,0.69,0.1,0.59,0.1,3.6,,13.0,3.7,0.73,0
0.73,14.12,7.907636,5.79,1.49,0.2,1.15,2.84,0.2,26.0,95.0,6.0,13.0,,28.0,120.0,17.0,300.0,22.0,47.0,,,305.0,,,,,,,,,,,,,,,,,,,,1
0.93,15.63,9.53788,6.53,2.7,0.21,1.09,3.93,0.23,23.2,55.9,0.0,30.9,3.52,31.3,97.1,32.0,327.0,43.0,131.0,3.13,0.7340000000000001,443.0,13.8,30.6,4.5,20.5,5.62,1.65,6.66,1.13,6.96,1.51,4.24,,4.28,0.674,3.51,,5.22,2.03,0.818,1
0.989391558,16.54314216,10.13640927,9.616989007,4.452262012,0.175204755,0.7207614440000001,2.988786999,0.154592431,36.0,378.0,24.0,,18.0,,,14.2,223.0,26.0,58.0,0.56,0.415,111.0,3.151,8.862,1.492,7.6389999999999985,2.555,0.939,3.278,0.59,3.719,0.8079999999999999,2.369,,2.357,0.3720000000000001,1.59,,1.53,0.21600000000000005,0.256,1
1.01,15.73,12.01,12.02,7.15,0.17,0.15,2.53,0.09,47.7,369.0,100.0,,56.0,181.0,,1.51,72.0,27.9,47.1,1.46,0.08,4.6,2.04,5.2,0.98,5.59,2.25,0.89,3.51,0.7,5.0,1.11,3.11,0.47,2.91,0.46,1.53,0.1,0.23,0.14,0.06,1
1.52,14.74,9.711744,11.65,7.51,0.14,0.16,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.0,14.96,9.609864,12.03,7.48,0.17,0.03,1.92,0.07,38.0,365.0,246.0,42.0,68.0,89.0,87.0,0.0,61.0,24.6,47.2,0.67,,9.1,1.51,5.03,0.92,5.09,2.04,0.76,2.88,0.58,4.01,0.9,2.72,0.43,2.79,0.44,1.33,0.04,0.55,0.06,0.02,1
0.85,16.9,6.496556,6.27,3.83,0.11,1.65,4.07,0.26,14.2,164.0,90.0,21.0,42.0,,,41.5,643.0,15.5,150.0,5.8,,786.0,19.5,40.0,,22.0,4.45,1.19,4.0,,2.75,,1.5,,1.33,,,,,5.4,,0
0.89,16.42,5.047878,3.94,2.0,0.07,3.75,1.7,0.38,12.9,106.0,25.0,68.0,16.0,5.0,120.0,194.0,332.0,30.0,221.0,20.0,,804.0,49.0,102.0,,60.0,9.7,1.54,,0.9,5.3,,,,2.5,0.31,5.8,2.8,12.0,16.0,3.9,0
0.94,14.78,10.026434,8.56,4.26,0.16,0.35,2.25,0.12,,321.0,29.0,,14.0,,,7.0,140.0,30.0,64.0,0.0,,45.0,,7.46,,6.6,2.28,0.85,3.26,,4.0,,2.6,,2.63,,,,,,,1
1.24,17.41,7.480782,12.44,6.77,0.13,0.1,3.9,0.19,,214.0,,,103.0,,,2.0,162.0,27.0,96.0,2.0,,28.0,,,,,,,,,,,,,,,,,,,,1
0.19,14.7,1.1787379999999998,0.8,0.27,0.01,5.34,2.6,0.36,3.8,5.0,17.0,,0.0,0.0,86.0,420.0,120.0,7.3,88.0,17.0,74.0,310.0,17.0,36.0,4.2,15.0,3.6,1.0,2.8,0.38,1.6,0.24,0.54,0.08,0.48,0.08,2.7,,40.0,6.9,9.9,0
0.57,13.5,2.8,2.4,1.07,0.04,3.6,2.8,0.19,6.4,59.6,13.5,,1.5,9.7,60.4,270.2,250.8,15.8,168.9,16.7,54.0,375.5,44.4,87.2,10.0,35.3,6.6,1.1,4.9,0.65,3.4,0.58,1.5,0.2,1.2,0.19,5.0,1.9,14.0,26.4,9.5,0
0.7802,16.8377,9.2571424,11.2802,8.5613,0.1697,0.8882,2.1273,0.2475,,282.7776963,339.0580950000001,,109.3886318,,,18.10105151,626.5457516,25.04919928,77.53679859,2.85115786,0.138063526,362.2528296,29.62536167,57.21237529,6.910437237999999,30.08840558,6.164023115,1.985110549,6.0653055270000005,0.829868004,4.496838851000001,0.843020177,2.204212722,0.32006617800000003,1.890351049,0.299944242,1.657115551,0.16914892,3.73516145,3.182912812,0.82107744,1
0.87,16.19,6.649522,7.05,5.17,0.12,1.67,4.07,0.24,19.4,176.0,178.0,,64.7,,,47.1,570.0,16.2,139.0,5.93,,695.0,16.8,35.7,,19.1,4.05,1.15,3.62,,2.98,,1.57,,1.46,,,,9.0,5.75,1.85,0
0.64,15.33,10.464674,9.94,4.69,0.18,0.51,1.93,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.03,14.7,9.933792,11.68,7.83,0.18,0.06,2.03,0.06,35.0,354.0,232.0,41.0,90.0,103.0,86.0,0.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,1
1.03,18.6,8.143189999999999,12.84,5.22,0.15,0.15,2.43,0.07,35.0,197.0,275.0,75.3,58.6,72.9,60.7,2.17,202.0,20.8,67.8,2.64,0.027000000000000003,30.1,3.5,9.85,1.62,8.18,2.62,1.08,3.4,0.595,3.95,0.852,2.39,0.355,2.29,0.341,1.84,,0.626,0.244,0.07400000000000001,1
1.38,19.7,7.081426,3.57,2.89,0.102,1.1,7.09,0.265,,,38.0,,22.0,,,52.0,775.0,13.0,210.0,11.1,1.1,601.0,37.0,74.0,8.7,33.0,6.0,1.6,4.5,0.628,0.628,0.53,1.4,0.18,1.1,0.16,5.5,0.5,9.0,6.31,1.2,0
0.27,15.17,7.594311999999999,10.81,5.59,0.112,0.84,1.94,0.07,32.0,195.0,204.0,33.0,65.0,,35.0,65.16,95.0,8.74,30.0,1.45,1.02,36.0,0.8,,,,,0.26,,0.16,,,,,,,0.8,0.04,,0.11,,1
0.72,17.7,7.6483,7.72,4.75,0.13,0.84,3.4,0.17,25.0,225.0,95.0,29.0,31.0,,,16.0,475.0,17.5,83.0,2.5,,480.0,7.5,16.5,,11.5,,0.8,,,2.8,,1.4,,1.475,,,,,,,0
0.85,16.99,9.27,12.58,8.14,0.17,0.057,2.63,,42.2,299.0,235.0,45.0,81.0,91.0,79.4,0.81,88.0,27.5,54.4,0.83,0.011,7.2,1.55,5.39,1.01,5.89,2.17,0.84,0.63,3.43,4.36,0.97,2.82,,2.84,0.45,1.55,0.066,0.43,0.07400000000000001,0.023,1
0.38,14.3,2.92435,2.77,0.96,0.09,3.56,3.33,0.09,,,,,,,,133.0,183.0,15.0,177.0,20.0,,862.0,,,,,,,,,,,,,,,,,,22.0,5.0,0
0.54,16.75,9.654853999999998,10.95,4.34,0.17,0.46,1.67,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.0,17.39,6.780442,6.5,3.79,0.11,2.13,4.13,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.82,17.06,6.3694,6.56,3.81,0.13,1.69,3.4,0.3,17.0,148.0,29.0,,24.0,39.0,79.0,57.0,616.0,21.0,150.0,9.0,,426.0,21.0,49.0,,24.0,,,,,,,,,,,,,11.0,7.0,,0
1.17,16.52,6.442568,6.08,3.59,0.09,2.53,4.32,0.44,13.5,169.0,104.9,22.7,53.4,,,69.0,911.0,15.1,238.0,9.2,,1168.0,42.1,85.2,,38.7,6.9,1.7,4.7,,3.0,,1.0,,1.2,,,,,4.3,,0
0.162437857,12.17615942,0.795457553,0.926782913,0.261159511,0.056398951,3.859829385,3.243847961,0.032658498,,21.11488572,0.855566395,0.880753149,8.405484162,11.88951383,70.99636159999999,127.763838,107.9184635,11.60804035,75.35723161,8.501461671,4.662663902,1103.0262,30.91718593,54.77544496,5.839973653,18.64207171,2.890660005,0.569919061,2.08435394,0.284929012,1.724051986,0.347098033,1.154212908,0.180255403,1.391326679,0.229725513,2.33032837,0.900479032,19.51593863,5.876024339,2.8454861260000004,0
0.74,15.61,3.770162000000001,3.02,1.23,0.06,3.42,4.25,0.33,5.92,,13.0,7.0,,,,97.0,671.0,,231.0,11.0,,1280.0,41.06,84.77,,37.24,5.24,1.36,,0.41,,,,,0.49,0.09,6.08,2.38,,7.51,,0
0.5,16.1,5.8487,5.95,4.05,0.1,1.42,3.86,0.13,16.3,157.0,187.0,22.0,63.0,,,33.0,455.0,10.5,85.0,2.9,,636.0,10.2,19.5,,10.5,2.3,0.69,2.05,,1.8,,1.0,,0.92,,,,,2.9,,0
0.54,16.48,7.360182000000001,3.28,1.37,0.05,2.52,3.8,0.2,4.6,69.0,14.0,,7.0,,,64.0,545.0,8.0,54.0,7.8,,1200.0,27.0,47.0,,21.0,3.7,0.97,2.8,,1.55,,0.7,,0.49,,,,,10.15,,0
0.636375473,14.45626194,2.977690012,2.368167962,1.306191058,0.05674685700000001,4.301614463,3.26,0.199627338,7.23791844,,14.398492,6.48260036,0.2319382,,,266.5075627,225.9740931,17.22672459,178.34726630000003,19.25339807,28.33995484,327.8590635,52.92685064,113.6442209,,46.73154504,8.98512192,1.2,,0.6982255999999999,,,,,1.67,0.2160256,5.95873828,2.54534092,19.25339807,32.63076332,14.28980412,0
1.09,17.08,7.66,11.84,7.93,,0.18,2.93,0.13,39.0,226.0,,,140.0,71.0,52.0,,184.0,23.0,93.0,,,,,,,,,,,,,,,,,,,,,,,1
0.82,16.9,6.127638,5.79,3.12,0.11,2.08,4.67,0.31,12.86,143.31,28.54,16.9,5.73,,,,673.17,14.73,161.85,,,822.67,,,,,,,,,,,,,,,,,,,,0
0.81,17.93,6.06,7.74,3.14,0.12,3.62,3.45,0.39,14.4,135.0,4.5,14.9,7.0,,,50.0,1938.0,22.0,130.0,8.0,0.4,1085.0,66.5,135.5,,65.4,11.22,2.39,,0.856,,,,,2.32,0.311,4.64,0.46,5.0,15.05,5.24,0
0.58,16.95,9.615452,11.23,4.85,0.16,0.49,1.74,0.07,40.0,320.0,55.0,29.0,25.0,145.0,84.0,6.0,230.0,15.0,24.0,,,125.0,,,,,,,,,,,,,,,,,,,,1
1.6,13.86,12.53,11.37,6.3,0.23,0.13,2.58,0.1,,354.0,222.0,42.0,835.0,122.0,95.0,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,1
0.689175543,16.67810205,4.453729818,5.098626529,3.65142822,0.074289063,2.513646962,4.428831891000001,0.205205814,11.38647762,121.0518055,76.90119611,16.20937807,50.41996895,26.98571836,64.57543417,72.35363100000002,556.3502222,15.23813293,142.514475,7.075798943,3.786062012,1241.09975,21.36884516,41.25624759,5.129780333999999,19.40120289,3.962333956,1.060211372,3.438720132,0.482991607,2.716653318,0.531153623,1.4475553680000002,,1.4054012059999998,0.211249428,3.91942762,0.547942114,15.18883168,11.01771496,4.561192192,0
1.95,14.06,11.45,6.68,2.87,0.22,0.34,3.68,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0.207,15.13,1.58,2.01,0.42,0.076,2.74,4.63,0.093,0.0,10.0,15.0,,10.0,4.0,58.0,72.0,331.0,11.0,127.0,6.6,2.84,941.0,21.0,48.0,3.9,14.14,2.62,0.64,1.97,0.3,1.66,0.32,,0.13,0.87,0.15,3.33,0.55,11.0,7.08,3.01,0
0.8,16.68,4.552988,3.97,2.1,0.06,3.29,3.48,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1.75,15.31,9.81,10.52,6.25,,0.31,3.35,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0.67,15.5,6.136636,6.36,5.2,0.1,1.54,3.6,0.19,16.5,160.0,235.0,25.0,100.0,,,40.5,585.0,10.7,108.0,4.0,,702.0,15.0,30.0,,16.0,3.25,0.88,2.5,,1.95,,1.0,,0.92,,,,,4.4,,0
1.05,18.91,8.091764,11.89,6.99,0.15,0.15,2.92,0.17,,225.0,,,59.0,,,1.0,153.0,27.0,80.0,2.0,,30.0,,,,,,,,,,,,,,,,,,,,1
0.85,16.26,6.55,6.82,5.51,0.11,1.4,4.03,0.21,17.19,173.05,,,,,,27.35,629.2,12.06,102.97,4.46,,592.16,16.74,33.28,,17.26,3.82,1.0,3.37,,2.16,,,,1.04,,,,,4.23,,0
0.51,16.3,3.1,2.5,0.92,0.07,3.0,4.15,0.17,5.74,43.15,3.48,4.61,3.18,5.99,56.73,98.17,403.23,17.1,150.18,10.59,3.3,1256.86,27.92,52.74,6.36,23.74,4.31,1.07,3.5,0.51,2.89,0.57,1.55,,1.48,0.21,3.97,0.7,19.99,11.13,3.46,0
1.61,16.38,8.38,10.6,7.33,,0.35,3.27,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0.37,15.65,3.05932,3.34,1.16,0.08,1.92,4.55,0.2,4.7,41.0,13.0,5.0,7.0,,,40.0,545.0,11.6,147.0,5.9,,880.0,19.6,38.0,,19.0,3.5,0.9,2.8,,2.1,,1.1,,1.1,,,,,4.8,,0
0.8,17.9,4.9394800000000005,5.7,2.3,0.1,2.0,3.9,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.77,17.57,10.98,10.52,5.31,0.19,0.67,2.22,0.1,,,,40.0,23.0,131.0,,11.3,324.0,23.9,52.0,,,134.0,,,,,,,,,,,,,,,,,,,,1
1.0,16.11,5.45,6.67,3.24,0.09,2.59,5.19,0.34,7.6,99.0,71.0,13.0,21.0,,,61.0,820.0,11.0,253.0,11.2,2.82,918.0,36.4,73.1,9.4,36.2,6.2,1.76,4.0,0.49,2.4,0.4,0.92,0.135,0.79,0.112,5.9,0.71,10.2,4.5,1.31,0
0.8,16.53,6.2986,6.17,3.88,0.12,2.67,3.2,0.22,,131.0,165.0,17.0,115.0,27.0,92.0,74.0,456.0,35.0,264.0,18.0,,495.0,46.0,91.4,,44.2,8.4,1.56,8.7,1.09,,,,0.47,2.89,0.42,6.0,0.9,13.0,11.0,2.0,0
